Title,Text,Entity,Type
The Dying Earth,"""Or your life."" Turjan reached into his pouch and grasped the crystal Pandelume had given him. He pulled it forth and held it against the pommel of his sword. ""Ho, Kandive,"" he said, ""I have discerned your trick. You merely wish to frighten me into surrender. I defy you!"" Kandive shrugged. ""Die then."" He pushed the spring. The floor jerked open, and Turjan disappeared into the gulf. But when Kandive raced below to claim Turjan's body, he found no trace, and he spent the rest of the night in temper, brooding over wine.",Turjan,Person
The Dying Earth,"""Or your life."" Turjan reached into his pouch and grasped the crystal Pandelume had given him. He pulled it forth and held it against the pommel of his sword. ""Ho, Kandive,"" he said, ""I have discerned your trick. You merely wish to frighten me into surrender. I defy you!"" Kandive shrugged. ""Die then."" He pushed the spring. The floor jerked open, and Turjan disappeared into the gulf. But when Kandive raced below to claim Turjan's body, he found no trace, and he spent the rest of the night in temper, brooding over wine.",Pandelume,Person
The Dying Earth,"""Or your life."" Turjan reached into his pouch and grasped the crystal Pandelume had given him. He pulled it forth and held it against the pommel of his sword. ""Ho, Kandive,"" he said, ""I have discerned your trick. You merely wish to frighten me into surrender. I defy you!"" Kandive shrugged. ""Die then."" He pushed the spring. The floor jerked open, and Turjan disappeared into the gulf. But when Kandive raced below to claim Turjan's body, he found no trace, and he spent the rest of the night in temper, brooding over wine.",Kandive,Person
The Dying Earth,Turjan found himself in the circular room of Pandelume's manse.,Turjan,Person
The Dying Earth,Turjan found himself in the circular room of Pandelume's manse.,Pandelume,Person
The Dying Earth,"Embelyon's many-colored lights streamed through the sky-windows upon his shoulder—sapphire blue, the yellow of marigolds, blood red. There was silence through the house. Turjan moved away from the rune in the floor, glancing uneasily to the door, fearful lest Pandelume, unaware of his presence, enter the room.",Turjan,Person
The Dying Earth,"Embelyon's many-colored lights streamed through the sky-windows upon his shoulder—sapphire blue, the yellow of marigolds, blood red. There was silence through the house. Turjan moved away from the rune in the floor, glancing uneasily to the door, fearful lest Pandelume, unaware of his presence, enter the room.",Pandelume,Person
The Dying Earth,"""Pandelume!"" he called. ""I have returned!"" There was no response. Deep quiet held the house. Turjan wished he were in the open air where the odor of sorcery was less strong. He looked at the doors; one led to the entrance hall, the other he knew not where.",Turjan,Person
The Dying Earth,"The door on the right hand must lead outside; he laid his hand on the latch to pull it open. But he paused. Suppose he were mistaken, and Pandelume's form were revealed? Would it be wiser to wait here? A solution occurred to him. His back to the door, he swung it open.",Pandelume,Person
The Dying Earth,"A soft intermittent sound came to his ears from behind, and he seemed to hear a labored breath. Suddenly frightened, Turjan stepped back into the circular room and closed the door.",Turjan,Person
The Dying Earth,A gasping cry came from the next room. Turjan leapt to his feet.,Turjan,Person
The Dying Earth,"""Turjan? You are there?"" ""Yes; I have returned with the amulet."" ""Do this quickly,"" panted the voice. ""Guarding your sight, hang the amulet over your neck and enter."" Turjan, spurred by the urgency of the voice, closed his eyes and arranged the amulet on his chest. He groped to the door and flung it wide.",Turjan,Person
The Dying Earth,"Silence of a shocked intensity held an instant; then came an appalling screech, so wild and demoniac that Turjan's brain sang. Mighty pinions buffeted the air, there was a hiss and the scrape of metal. Then, amidst muffled roaring, an icy wind bit Turjan's face. Another hiss—and all was quiet.",Turjan,Person
The Dying Earth,"""My gratitude is yours,"" said the calm voice of Pandelume. ""Few times have I experienced such dire stress, and without your aid might not have repulsed that creature of hell."" A hand lifted the amulet from Turjan's neck. After a moment of silence Pandelume's voice sounded again from a distance.",Turjan,Person
The Dying Earth,"""My gratitude is yours,"" said the calm voice of Pandelume. ""Few times have I experienced such dire stress, and without your aid might not have repulsed that creature of hell."" A hand lifted the amulet from Turjan's neck. After a moment of silence Pandelume's voice sounded again from a distance.",Pandelume,Person
The Dying Earth,"""You may open your eyes."" Turjan did so. He was in Pandelume's workroom; amidst much else, he saw vats like his own.",Turjan,Person
The Dying Earth,"""I will not thank you,"" said Pandelume. ""But in order that a fitting symmetry be maintained, I perform a service for a service. I will not only guide your hands as you work among the vats, but also will I teach you other matters of value."" In this fashion did Turjan enter his apprenticeship to Pandelume. Day and far into the opalescent Embelyon night he worked under Pandelume's unseen tutelage. He learned the secret of renewed youth, many spells of the ancients, and a strange abstract lore that Pandelume termed ""Mathematics."" ""Within this instrument,"" said Pandelume, ""resides the Universe.",Turjan,Person
The Dying Earth,"""I will not thank you,"" said Pandelume. ""But in order that a fitting symmetry be maintained, I perform a service for a service. I will not only guide your hands as you work among the vats, but also will I teach you other matters of value."" In this fashion did Turjan enter his apprenticeship to Pandelume. Day and far into the opalescent Embelyon night he worked under Pandelume's unseen tutelage. He learned the secret of renewed youth, many spells of the ancients, and a strange abstract lore that Pandelume termed ""Mathematics."" ""Within this instrument,"" said Pandelume, ""resides the Universe.",Pandelume,Person
The Dying Earth,"Passive in itself and not of sorcery, it elucidates every problem, each phase of existence, all the secrets of time and space. Your spells and runes are built upon its power and codified according to a great underlying mosaic of magic. The design of this mosaic we cannot surmise; our knowledge is didactic, empirical, arbitrary. Phandaal glimpsed the pattern and so was able to formulate many of the spells which bear his name. I have endeavored through the ages to break the clouded glass, but so far my research has failed. He who discovers the pattern will know all of sorcery and be a man powerful beyond comprehension."" So Turjan applied himself to the study and learned many of the simpler routines.",Turjan,Person
The Dying Earth,"Passive in itself and not of sorcery, it elucidates every problem, each phase of existence, all the secrets of time and space. Your spells and runes are built upon its power and codified according to a great underlying mosaic of magic. The design of this mosaic we cannot surmise; our knowledge is didactic, empirical, arbitrary. Phandaal glimpsed the pattern and so was able to formulate many of the spells which bear his name. I have endeavored through the ages to break the clouded glass, but so far my research has failed. He who discovers the pattern will know all of sorcery and be a man powerful beyond comprehension."" So Turjan applied himself to the study and learned many of the simpler routines.",Phandaal,Person
